customer_id,segment_name,recency,frequency,monetary,ticket_count_90d,sessions_30d,campaign_clicks_30d
CUST00991,Loyal Customers,41,3,3874.42,0,9,1
CUST00992,Dormant,272,0,0.0,0,6,3
CUST00993,At-Risk,164,1,1246.69,0,1,0
CUST00994,Loyal Customers,52,2,2173.23,0,8,1
CUST00995,Loyal Customers,159,1,538.57,0,6,1
CUST00996,Champions,8,5,2250.83,1,14,0
CUST00997,Loyal Customers,180,1,325.85,0,4,1
CUST00998,Loyal Customers,63,3,3005.34,0,6,0
CUST00999,At-Risk,148,1,1000.1,0,0,1
CUST01000,Loyal Customers,52,2,746.9300000000001,0,3,0
CUST01001,Dormant,313,0,0.0,0,1,2
CUST01002,Loyal Customers,71,2,1215.2,0,11,0
CUST01003,Loyal Customers,138,1,944.62,0,6,0
CUST01004,Dormant,215,0,0.0,0,1,0
CUST01005,Loyal Customers,144,1,1329.67,0,4,0
CUST01006,Loyal Customers,4,1,404.58,0,3,0
CUST01007,Loyal Customers,86,2,1237.64,0,5,2
CUST01008,Dormant,269,0,0.0,0,1,0
CUST01009,Loyal Customers,41,1,334.39,0,7,0
CUST01010,Loyal Customers,22,1,531.29,0,3,0
CUST01011,Dormant,365,0,0.0,0,4,0
CUST01012,Loyal Customers,30,2,1273.46,1,7,0
CUST01013,Dormant,307,0,0.0,0,0,0
CUST01014,At-Risk,137,1,669.36,0,1,1
CUST01015,Loyal Customers,39,1,522.47,0,12,1
CUST01016,Loyal Customers,0,2,879.1499999999999,0,6,0
CUST01017,At-Risk,133,2,1167.28,0,3,0
CUST01018,Discount-Sensitive,4,1,403.76,1,10,1
CUST01019,Dormant,290,0,0.0,0,4,3
CUST01020,At-Risk,131,1,236.73,0,1,0
CUST01021,Loyal Customers,15,2,1013.42,1,6,2
CUST01022,Dormant,252,0,0.0,0,0,0
CUST01023,Dormant,204,0,0.0,0,8,0
CUST01024,Loyal Customers,20,1,370.39,0,10,2
CUST01025,Loyal Customers,29,2,2765.56,1,20,5
CUST01026,Discount-Sensitive,65,1,220.88,0,9,1
CUST01027,Loyal Customers,58,4,4029.9500000000003,1,11,0
CUST01028,Loyal Customers,173,1,2809.6,0,6,0
CUST01029,Loyal Customers,110,1,302.44,0,3,0
CUST01030,Loyal Customers,32,5,5590.34,0,10,2
CUST01031,Discount-Sensitive,174,1,439.44,0,4,0
CUST01032,Loyal Customers,11,1,624.38,0,5,2
CUST01033,High-Value Unhappy,14,6,3749.69,2,4,1
CUST01034,Loyal Customers,100,1,777.18,0,9,2
CUST01035,Loyal Customers,5,4,1334.0,0,5,1
CUST01036,At-Risk,141,3,3112.5499999999997,0,8,0
CUST01037,Loyal Customers,8,1,681.83,0,6,0
CUST01038,Loyal Customers,52,3,1370.19,1,4,1
CUST01039,Loyal Customers,129,1,544.8,0,12,1
CUST01040,At-Risk,130,1,594.23,0,1,0
CUST01041,Discount-Sensitive,164,1,149.0,0,1,0
CUST01042,Loyal Customers,0,1,610.96,0,10,1
CUST01043,Discount-Sensitive,74,1,464.25,0,1,0
CUST01044,At-Risk,84,1,2141.49,0,2,0
CUST01045,Loyal Customers,143,1,478.91,0,4,0
CUST01046,At-Risk,105,1,1032.89,0,1,0
CUST01047,At-Risk,149,1,389.07,0,2,0
CUST01048,Loyal Customers,128,1,616.59,0,8,0
CUST01049,Loyal Customers,144,1,345.2,0,6,1
CUST01050,Loyal Customers,5,2,1629.56,0,8,0
CUST01051,Loyal Customers,103,1,632.45,0,7,3
CUST01052,Loyal Customers,173,1,763.75,0,7,0
CUST01053,At-Risk,146,1,2124.84,0,0,0
CUST01054,At-Risk,176,1,523.99,0,1,0
CUST01055,Dormant,206,0,0.0,0,12,3
CUST01056,Loyal Customers,64,3,2638.62,1,3,0
CUST01057,Loyal Customers,2,1,916.36,1,3,2
CUST01058,Discount-Sensitive,110,1,358.99,0,1,1
CUST01059,Loyal Customers,146,1,601.72,0,5,0
CUST01060,Loyal Customers,52,2,1762.54,1,2,0
CUST01061,Discount-Sensitive,2,1,375.42,0,11,1
CUST01062,Dormant,294,0,0.0,0,1,2
CUST01063,Discount-Sensitive,20,1,259.22,1,2,1
CUST01064,Loyal Customers,6,2,898.3599999999999,0,9,0
CUST01065,Loyal Customers,3,1,621.74,0,4,0
CUST01066,Loyal Customers,11,1,816.92,0,2,2
CUST01067,Loyal Customers,25,1,380.56,0,3,0
CUST01068,At-Risk,130,2,1631.92,0,2,0
CUST01069,Loyal Customers,55,1,1446.51,0,3,1
CUST01070,Discount-Sensitive,11,1,353.84,0,1,1
CUST01071,Loyal Customers,14,1,690.61,0,7,1
CUST01072,Dormant,183,0,0.0,0,8,3
CUST01073,Loyal Customers,80,1,2726.65,1,5,0
CUST01074,Loyal Customers,114,2,1253.47,0,12,0
CUST01075,At-Risk,26,2,1464.29,2,1,0
CUST01076,Loyal Customers,83,2,1016.25,0,2,0
CUST01077,At-Risk,68,1,1080.77,0,1,0
CUST01078,At-Risk,156,1,415.88,0,2,1
CUST01079,Loyal Customers,177,1,1832.92,0,5,0
CUST01080,Discount-Sensitive,117,1,410.76,0,0,1
CUST01081,Loyal Customers,19,2,1142.4099999999999,0,0,1
CUST01082,Loyal Customers,35,1,1181.66,0,4,0
CUST01083,Dormant,236,0,0.0,0,1,2
CUST01084,Loyal Customers,76,3,1482.72,0,3,0
CUST01085,Dormant,358,0,0.0,0,1,1
CUST01086,Loyal Customers,71,2,1458.11,1,8,0
CUST01087,Loyal Customers,2,1,839.43,1,2,1
CUST01088,Discount-Sensitive,0,1,361.44,0,8,1
CUST01089,Discount-Sensitive,25,1,337.51,0,2,0
CUST01090,At-Risk,144,2,1200.77,0,1,0
CUST01091,Loyal Customers,87,1,505.4,1,7,0
CUST01092,Dormant,196,0,0.0,0,2,0
CUST01093,Dormant,285,0,0.0,0,5,0
CUST01094,Loyal Customers,72,3,1690.19,0,1,0
CUST01095,At-Risk,41,1,455.86,0,2,1
CUST01096,Champions,3,6,4814.21,0,10,2
CUST01097,Dormant,233,0,0.0,0,4,0
CUST01098,Dormant,198,0,0.0,0,3,0
CUST01099,Champions,14,4,3261.15,0,9,2
CUST01100,Discount-Sensitive,24,1,491.36,0,3,0
CUST01101,Loyal Customers,10,1,732.91,0,2,0
CUST01102,Loyal Customers,79,1,1201.95,0,7,0
CUST01103,Loyal Customers,76,2,899.6,1,0,1
CUST01104,Loyal Customers,99,1,515.98,0,8,0
CUST01105,Loyal Customers,84,3,1353.63,0,6,1
CUST01106,Loyal Customers,81,1,1006.69,0,14,2
CUST01107,Loyal Customers,91,2,980.0699999999999,0,2,0
CUST01108,Loyal Customers,40,2,1775.94,0,2,0
CUST01109,Discount-Sensitive,25,1,304.94,0,7,1
CUST01110,Dormant,260,0,0.0,0,1,0
CUST01111,Loyal Customers,95,2,876.58,1,1,1
CUST01112,Loyal Customers,57,2,1951.21,1,5,1
CUST01113,Loyal Customers,107,2,645.85,0,8,0
CUST01114,At-Risk,147,1,831.94,0,1,0
CUST01115,High-Value Unhappy,17,6,4036.99,2,4,0
CUST01116,Loyal Customers,54,1,2054.97,1,7,0
CUST01117,Loyal Customers,42,4,2817.56,0,7,0
CUST01118,At-Risk,170,1,618.9,0,0,1
CUST01119,Loyal Customers,124,1,654.67,0,4,0
CUST01120,Loyal Customers,61,1,1184.85,0,7,2
CUST01121,Discount-Sensitive,88,1,149.0,0,0,0
CUST01122,Loyal Customers,6,1,1209.05,0,7,0
CUST01123,Dormant,182,0,0.0,0,1,0
CUST01124,At-Risk,172,3,1635.22,0,9,0
CUST01125,Dormant,245,0,0.0,0,2,1
CUST01126,Champions,16,2,2073.54,0,11,1
CUST01127,At-Risk,130,2,774.6899999999999,0,1,0
CUST01128,Dormant,182,0,0.0,0,4,0
CUST01129,Loyal Customers,157,1,675.97,0,7,0
CUST01130,Loyal Customers,99,2,1316.25,0,6,0
CUST01131,Loyal Customers,22,1,590.57,1,4,2
CUST01132,Champions,4,2,2542.9700000000003,0,17,2
CUST01133,Loyal Customers,36,2,779.1500000000001,0,9,0
CUST01134,Loyal Customers,78,2,3034.1,0,13,0
CUST01135,Loyal Customers,93,2,2933.65,0,2,0
CUST01136,Loyal Customers,97,3,2094.46,1,1,0
CUST01137,Discount-Sensitive,115,1,468.15,0,9,0
CUST01138,At-Risk,134,2,1225.17,0,2,0
CUST01139,Loyal Customers,21,1,2270.63,0,4,0
CUST01140,Loyal Customers,22,3,1680.0,1,3,0
CUST01141,At-Risk,115,1,691.6,0,2,0
CUST01142,Loyal Customers,40,2,1015.4200000000001,0,19,1
CUST01143,Discount-Sensitive,0,1,438.47,0,1,0
CUST01144,Loyal Customers,38,3,3548.18,0,6,0
CUST01145,Dormant,183,0,0.0,0,2,1
CUST01146,Loyal Customers,23,2,1903.5300000000002,0,12,0
CUST01147,Loyal Customers,1,3,1074.03,0,12,0
CUST01148,Loyal Customers,128,7,5448.0,0,1,0
CUST01149,Loyal Customers,72,2,1019.31,0,0,0
CUST01150,Loyal Customers,167,1,499.51,0,3,0
CUST01151,At-Risk,105,1,716.41,0,1,1
CUST01152,Champions,1,6,5679.21,1,9,0
CUST01153,Loyal Customers,33,1,714.43,1,7,1
CUST01154,Loyal Customers,55,2,1966.9299999999998,0,11,3
CUST01155,Loyal Customers,1,2,1251.4099999999999,2,12,0
CUST01156,Loyal Customers,7,2,807.1500000000001,0,5,0
CUST01157,Loyal Customers,0,1,738.92,0,7,1
CUST01158,Loyal Customers,42,3,3891.19,0,11,0
CUST01159,Loyal Customers,68,2,1438.23,0,2,0
CUST01160,At-Risk,166,1,943.21,0,2,0
CUST01161,At-Risk,154,2,1442.53,0,5,0
CUST01162,At-Risk,175,1,377.52,0,1,0
CUST01163,Dormant,375,0,0.0,0,3,0
CUST01164,Loyal Customers,37,1,965.68,0,15,0
CUST01165,Loyal Customers,155,1,380.89,0,5,0
CUST01166,Loyal Customers,41,2,1845.94,1,2,0
CUST01167,Loyal Customers,23,4,3206.2900000000004,0,3,0
CUST01168,Loyal Customers,14,1,510.5,0,8,2
CUST01169,Loyal Customers,54,1,1183.74,1,13,5
CUST01170,Discount-Sensitive,139,1,294.87,0,2,0
CUST01171,Loyal Customers,132,1,744.73,0,3,0
CUST01172,Loyal Customers,27,3,3081.4900000000002,0,4,0
CUST01173,Loyal Customers,78,2,969.44,0,9,0
CUST01174,Loyal Customers,89,1,398.68,0,10,1
CUST01175,Loyal Customers,48,3,2166.05,0,9,1
CUST01176,Dormant,215,0,0.0,0,6,1
CUST01177,Loyal Customers,56,3,2144.58,0,0,0
CUST01178,Loyal Customers,67,3,1298.14,0,10,1
CUST01179,Loyal Customers,108,1,536.83,0,5,0
CUST01180,High-Value Unhappy,23,2,2328.54,2,2,1
CUST01181,At-Risk,137,1,296.32,0,2,0
CUST01182,Loyal Customers,108,1,520.96,0,8,0
CUST01183,Loyal Customers,6,1,568.08,0,0,0
CUST01184,Loyal Customers,30,3,1606.64,0,5,1
CUST01185,Loyal Customers,23,2,1286.63,0,1,2
CUST01186,At-Risk,153,2,2183.8,0,1,0
CUST01187,Loyal Customers,26,3,1729.96,1,3,0
CUST01188,Loyal Customers,92,2,688.52,1,14,3
CUST01189,At-Risk,161,2,2721.2299999999996,0,7,0
CUST01190,Loyal Customers,27,3,1339.05,0,3,0
CUST01191,Discount-Sensitive,52,1,510.71,0,1,0
CUST01192,Loyal Customers,24,3,1408.3999999999999,0,11,0
CUST01193,Dormant,457,0,0.0,0,0,0
CUST01194,Loyal Customers,85,2,1089.0,1,2,1
CUST01195,Loyal Customers,94,1,542.27,0,4,0
CUST01196,Loyal Customers,111,2,2239.79,0,9,1
CUST01197,Discount-Sensitive,77,2,406.22,0,3,3
CUST01198,Loyal Customers,31,1,592.73,1,5,0
CUST01199,Dormant,359,0,0.0,0,1,0
CUST01200,Loyal Customers,58,1,524.27,0,5,1
CUST01201,Loyal Customers,158,1,842.85,0,7,0
CUST01202,Loyal Customers,132,1,650.67,0,10,3
CUST01203,Discount-Sensitive,60,1,149.0,0,4,0
CUST01204,Discount-Sensitive,81,1,493.88,0,0,0
CUST01205,Dormant,262,0,0.0,0,1,0
CUST01206,Loyal Customers,73,1,819.46,0,10,0
CUST01207,Discount-Sensitive,110,1,350.93,0,0,0
CUST01208,Loyal Customers,95,2,834.32,0,1,2
CUST01209,Loyal Customers,14,2,674.55,0,5,1
CUST01210,Dormant,266,0,0.0,0,0,1
CUST01211,High-Value Unhappy,5,3,2452.85,2,8,1
CUST01212,Champions,20,2,2285.58,0,0,1
CUST01213,Loyal Customers,163,1,492.41,0,3,1
CUST01214,At-Risk,124,1,1069.42,0,2,0
CUST01215,Loyal Customers,80,2,1232.11,0,0,2
CUST01216,Loyal Customers,107,1,1022.33,0,10,2
CUST01217,Loyal Customers,163,1,630.07,0,6,0
CUST01218,Loyal Customers,0,1,738.52,0,6,0
CUST01219,Loyal Customers,86,2,832.04,1,5,0
CUST01220,At-Risk,98,1,1095.74,0,1,0
CUST01221,Loyal Customers,13,1,405.2,0,6,0
CUST01222,Loyal Customers,18,1,1199.39,0,0,1
CUST01223,Loyal Customers,118,3,1444.4,0,1,0
CUST01224,Loyal Customers,33,1,1005.1,0,7,2
CUST01225,Loyal Customers,97,1,620.28,1,3,0
CUST01226,Loyal Customers,37,3,1546.94,1,6,0
CUST01227,Loyal Customers,43,3,1385.66,1,8,0
CUST01228,Dormant,212,0,0.0,0,1,0
CUST01229,Loyal Customers,147,1,484.49,0,5,0
CUST01230,At-Risk,112,1,370.67,0,2,0
CUST01231,Dormant,226,0,0.0,0,0,0
CUST01232,Dormant,183,0,0.0,0,8,0
CUST01233,Loyal Customers,64,1,551.18,0,8,0
CUST01234,Loyal Customers,115,2,1809.4,0,3,1
CUST01235,Loyal Customers,161,1,522.53,0,3,1
CUST01236,Loyal Customers,6,3,971.97,0,8,0
CUST01237,Loyal Customers,103,2,1243.5,0,1,0
CUST01238,Loyal Customers,68,3,3438.43,1,1,1
CUST01239,Dormant,193,0,0.0,0,7,0
CUST01240,Discount-Sensitive,19,1,434.11,0,10,2
CUST01241,Loyal Customers,38,1,185.08,0,9,0
CUST01242,Loyal Customers,29,5,6982.41,1,0,2
CUST01243,Loyal Customers,74,3,1470.48,0,8,0
CUST01244,Loyal Customers,34,2,2233.4,1,7,0
CUST01245,Dormant,255,0,0.0,0,2,0
CUST01246,Dormant,262,0,0.0,0,1,3
CUST01247,Loyal Customers,3,1,1439.66,1,12,2
CUST01248,Loyal Customers,103,1,1386.38,0,5,1
CUST01249,Loyal Customers,57,4,2733.47,0,12,4
CUST01250,At-Risk,175,1,612.27,0,0,2
CUST01251,Discount-Sensitive,52,1,420.63,0,3,1
CUST01252,Loyal Customers,38,2,2038.9299999999998,0,1,0
CUST01253,Loyal Customers,99,2,2035.62,0,13,1
CUST01254,Loyal Customers,76,2,2465.71,1,3,0
CUST01255,Loyal Customers,78,1,2060.75,1,8,0
CUST01256,Dormant,286,0,0.0,0,3,1
CUST01257,Loyal Customers,27,2,765.27,1,4,0
CUST01258,Dormant,250,0,0.0,0,7,0
CUST01259,At-Risk,94,1,694.35,1,0,0
CUST01260,Loyal Customers,9,1,913.67,0,4,0
CUST01261,Loyal Customers,18,1,345.05,0,1,0
CUST01262,Discount-Sensitive,25,1,195.09,0,11,2
CUST01263,Loyal Customers,32,4,2970.8,1,5,1
CUST01264,Loyal Customers,51,1,2114.74,0,6,1
CUST01265,Loyal Customers,15,2,1398.17,0,12,0
CUST01266,Loyal Customers,51,3,2447.06,0,8,0
CUST01267,Loyal Customers,58,2,769.5699999999999,1,2,1
CUST01268,Loyal Customers,19,1,471.22,1,5,2
CUST01269,Loyal Customers,57,1,534.09,0,4,1
CUST01270,Discount-Sensitive,57,1,309.87,1,4,0
CUST01271,Loyal Customers,12,1,529.98,0,8,0
CUST01272,At-Risk,44,1,1860.0,0,1,0
CUST01273,At-Risk,149,1,1219.74,0,1,0
CUST01274,Loyal Customers,25,2,802.94,0,15,0
CUST01275,Loyal Customers,34,3,2647.93,0,14,2
CUST01276,Discount-Sensitive,120,1,412.12,0,3,0
CUST01277,Loyal Customers,99,1,732.91,0,6,2
CUST01278,Loyal Customers,65,2,791.53,0,1,0
CUST01279,Loyal Customers,101,1,1494.42,0,3,1
CUST01280,Loyal Customers,35,4,3888.23,0,5,0
CUST01281,Dormant,215,0,0.0,0,4,0
CUST01282,Loyal Customers,78,1,499.65,1,5,0
CUST01283,Loyal Customers,40,8,5650.74,1,7,0
CUST01284,Dormant,192,0,0.0,0,1,0
CUST01285,Loyal Customers,124,2,938.91,0,3,0
CUST01286,Dormant,226,0,0.0,0,2,0
CUST01287,Loyal Customers,89,2,1153.33,0,3,0
CUST01288,Discount-Sensitive,132,1,486.14,0,0,0
CUST01289,Loyal Customers,3,1,742.76,0,9,2
CUST01290,Loyal Customers,53,2,1164.42,0,9,0
CUST01291,Dormant,193,0,0.0,0,3,0
CUST01292,Loyal Customers,41,2,2412.52,0,3,0
CUST01293,Loyal Customers,15,2,866.63,0,0,0
CUST01294,Loyal Customers,3,1,750.26,0,9,0
CUST01295,Loyal Customers,121,3,11655.31,0,11,0
CUST01296,Discount-Sensitive,16,1,416.31,0,2,0
CUST01297,Loyal Customers,2,4,1798.5700000000002,1,6,0
CUST01298,Dormant,329,0,0.0,0,0,0
CUST01299,Loyal Customers,171,1,840.54,0,8,0
CUST01300,Loyal Customers,46,4,1939.2,1,10,0
CUST01301,Loyal Customers,85,2,884.5699999999999,0,4,0
CUST01302,Champions,1,5,3420.38,0,8,2
CUST01303,Loyal Customers,20,1,844.74,1,3,0
CUST01304,Loyal Customers,27,2,1145.58,0,8,0
CUST01305,Discount-Sensitive,50,1,311.4,0,8,0
CUST01306,Loyal Customers,54,2,3337.79,0,2,2
CUST01307,Dormant,234,0,0.0,0,4,2
CUST01308,Loyal Customers,119,1,380.96,0,5,1
CUST01309,Loyal Customers,73,3,1704.79,0,2,0
CUST01310,At-Risk,139,2,1213.35,0,8,1
CUST01311,Loyal Customers,43,2,1069.71,0,1,0
CUST01312,Loyal Customers,14,2,1611.51,0,5,0
CUST01313,Loyal Customers,4,2,1457.6799999999998,0,6,0
CUST01314,Loyal Customers,1,2,1066.73,0,5,0
CUST01315,Dormant,222,0,0.0,0,1,0
CUST01316,Loyal Customers,120,1,407.44,0,13,2
CUST01317,Dormant,256,0,0.0,0,1,0
CUST01318,At-Risk,130,1,396.5,0,2,1
CUST01319,Discount-Sensitive,111,1,336.29,0,10,1
CUST01320,Loyal Customers,150,1,500.0,0,6,1
CUST01321,Loyal Customers,99,5,1878.1,0,12,2
CUST01322,At-Risk,96,1,564.8,0,2,0
CUST01323,Dormant,276,0,0.0,0,3,0
CUST01324,Dormant,227,0,0.0,0,1,1
CUST01325,Dormant,186,0,0.0,0,1,0
CUST01326,Loyal Customers,131,1,1411.39,0,3,0
CUST01327,Loyal Customers,83,3,3429.24,0,10,2
CUST01328,Loyal Customers,54,2,2001.3,0,5,0
CUST01329,Loyal Customers,61,3,1252.03,0,5,0
CUST01330,Champions,3,3,2794.39,0,6,0
CUST01331,Loyal Customers,14,3,1877.4899999999998,1,10,1
CUST01332,Champions,17,4,3364.3,0,7,0
CUST01333,At-Risk,47,1,420.65,0,2,1
CUST01334,At-Risk,160,1,976.5,0,1,0
CUST01335,Loyal Customers,75,2,2371.6000000000004,1,6,0
CUST01336,Loyal Customers,1,2,910.6700000000001,0,0,0
CUST01337,Loyal Customers,49,1,793.95,0,14,1
CUST01338,Discount-Sensitive,7,1,232.88,1,14,0
CUST01339,Loyal Customers,162,1,450.33,0,3,0
CUST01340,Loyal Customers,76,1,624.33,0,5,0
CUST01341,Loyal Customers,38,1,395.13,0,5,0
CUST01342,Loyal Customers,84,2,1049.9,0,10,0
CUST01343,Loyal Customers,4,3,1079.78,0,3,0
CUST01344,Dormant,395,0,0.0,0,3,0
CUST01345,Loyal Customers,38,1,2465.11,0,7,0
CUST01346,Loyal Customers,38,3,2127.53,0,5,1
CUST01347,Discount-Sensitive,128,1,316.63,0,3,0
CUST01348,Loyal Customers,140,1,659.62,0,3,0
CUST01349,Loyal Customers,83,2,2446.67,0,0,2
CUST01350,Dormant,190,0,0.0,0,1,0
CUST01351,Loyal Customers,30,1,542.87,1,7,0
CUST01352,Loyal Customers,123,2,900.07,0,1,0
CUST01353,At-Risk,73,1,597.26,1,1,1
CUST01354,Loyal Customers,2,2,1041.99,1,10,0
CUST01355,At-Risk,88,1,547.04,0,2,0
CUST01356,At-Risk,42,1,287.51,1,0,0
CUST01357,Discount-Sensitive,126,1,230.99,0,2,0
CUST01358,Loyal Customers,18,1,862.52,0,14,3
CUST01359,Loyal Customers,106,2,1016.94,0,3,1
CUST01360,Loyal Customers,160,1,306.65,0,6,2
CUST01361,Loyal Customers,5,1,805.77,0,6,0
CUST01362,Discount-Sensitive,80,1,378.18,0,16,1
CUST01363,Loyal Customers,83,1,454.39,0,7,2
CUST01364,Loyal Customers,148,1,1261.0,0,3,0
CUST01365,Dormant,247,0,0.0,0,1,0
CUST01366,Discount-Sensitive,98,1,149.0,0,4,0
CUST01367,Loyal Customers,56,1,363.62,1,8,1
CUST01368,Dormant,308,0,0.0,0,8,3
CUST01369,Loyal Customers,24,1,477.43,1,10,2
CUST01370,At-Risk,161,2,1246.04,0,2,0
CUST01371,Champions,8,2,2334.49,1,6,0
CUST01372,Loyal Customers,71,1,366.8,1,5,0
CUST01373,Discount-Sensitive,45,1,291.54,0,4,0
CUST01374,Loyal Customers,88,1,282.0,0,5,0
CUST01375,Loyal Customers,64,2,1131.6399999999999,0,4,3
CUST01376,Loyal Customers,34,1,541.57,0,6,0
CUST01377,Discount-Sensitive,9,1,387.27,1,10,0
CUST01378,Loyal Customers,117,1,348.74,0,14,0
CUST01379,Dormant,186,0,0.0,0,6,1
CUST01380,Loyal Customers,44,2,729.75,0,1,1
CUST01381,Champions,2,6,4149.83,0,11,3
CUST01382,Loyal Customers,4,2,987.3699999999999,1,5,1
CUST01383,Loyal Customers,13,3,1697.28,1,14,0
CUST01384,At-Risk,145,2,3420.26,0,5,0
CUST01385,Loyal Customers,0,3,1753.8400000000001,1,10,4
CUST01386,Champions,14,4,5346.15,1,5,0
CUST01387,At-Risk,128,1,785.68,0,2,0
CUST01388,At-Risk,70,1,2996.98,0,1,0
CUST01389,Loyal Customers,70,2,1396.8200000000002,0,5,2
CUST01390,Loyal Customers,9,2,1232.27,0,11,1
CUST01391,Loyal Customers,94,1,972.01,0,11,1
CUST01392,Loyal Customers,16,1,1415.53,0,2,1
CUST01393,At-Risk,85,1,493.02,0,0,1
CUST01394,Loyal Customers,16,2,1313.81,0,15,1
CUST01395,Loyal Customers,32,4,3708.11,0,4,0
CUST01396,At-Risk,127,1,826.44,0,2,0
CUST01397,Champions,4,4,4264.139999999999,0,12,0
CUST01398,Loyal Customers,57,1,1672.19,1,6,0
CUST01399,Champions,19,4,2045.41,1,10,1
CUST01400,At-Risk,134,1,328.61,0,1,0
CUST01401,Loyal Customers,75,2,1991.48,0,3,0
CUST01402,Dormant,254,0,0.0,0,0,2
CUST01403,Dormant,329,0,0.0,0,1,0
CUST01404,Dormant,202,0,0.0,0,12,1
CUST01405,At-Risk,140,1,1013.03,0,2,0
CUST01406,Dormant,222,0,0.0,0,2,0
CUST01407,Loyal Customers,139,1,709.73,0,3,0
CUST01408,Dormant,307,0,0.0,0,0,0
CUST01409,Loyal Customers,26,3,1087.52,0,1,0
CUST01410,At-Risk,146,2,670.94,0,11,0
CUST01411,Dormant,183,0,0.0,0,0,0
CUST01412,Discount-Sensitive,91,1,348.68,0,9,0
CUST01413,Dormant,234,0,0.0,0,2,0
CUST01414,Discount-Sensitive,30,1,453.66,1,10,1
CUST01415,Loyal Customers,9,1,509.5,0,9,0
CUST01416,High-Value Unhappy,50,3,2785.86,3,11,2
CUST01417,Discount-Sensitive,149,1,461.24,0,3,0
CUST01418,Loyal Customers,176,1,785.78,0,10,1
CUST01419,At-Risk,41,1,1111.02,0,1,0
CUST01420,Loyal Customers,67,3,2895.9100000000003,1,14,1
CUST01421,Loyal Customers,46,1,1155.37,1,16,0
CUST01422,Loyal Customers,58,3,1353.3,1,3,0
CUST01423,Loyal Customers,41,2,840.3499999999999,0,5,0
CUST01424,Loyal Customers,93,1,2318.97,0,3,0
CUST01425,Loyal Customers,48,1,1148.76,0,3,1
CUST01426,Loyal Customers,24,1,872.32,0,8,0
CUST01427,High-Value Unhappy,5,4,2185.2599999999998,2,11,2
CUST01428,Loyal Customers,51,1,888.61,1,15,1
CUST01429,Loyal Customers,53,2,1434.6100000000001,0,4,2
CUST01430,High-Value Unhappy,5,3,2362.84,3,11,0
CUST01431,Loyal Customers,12,1,903.63,1,6,1
CUST01432,At-Risk,102,1,410.51,0,2,0
CUST01433,Loyal Customers,108,2,1057.6399999999999,0,8,0
CUST01434,Loyal Customers,5,4,1436.17,1,6,0
CUST01435,Dormant,186,0,0.0,0,0,0
CUST01436,Champions,20,2,2235.76,0,18,1
CUST01437,Dormant,246,0,0.0,0,2,0
CUST01438,At-Risk,157,2,2087.95,0,0,0
CUST01439,Champions,0,3,4431.7,1,7,0
CUST01440,Champions,6,3,3177.64,1,3,0
CUST01441,Dormant,322,0,0.0,0,1,2
CUST01442,Loyal Customers,105,3,2184.02,0,9,1
CUST01443,Champions,20,3,3298.22,0,1,0
CUST01444,Loyal Customers,32,2,1096.85,0,2,1
CUST01445,Loyal Customers,115,2,1969.1,0,2,0
CUST01446,Loyal Customers,132,1,789.48,0,5,0
CUST01447,Loyal Customers,18,1,1665.94,0,13,0
CUST01448,Dormant,233,0,0.0,0,1,0
CUST01449,Loyal Customers,3,2,874.09,1,5,2
CUST01450,Loyal Customers,126,2,1429.2,0,2,0
CUST01451,Loyal Customers,34,1,1506.43,1,13,0
CUST01452,Loyal Customers,116,1,1448.27,0,10,0
CUST01453,Loyal Customers,82,2,1354.88,0,7,1
CUST01454,Loyal Customers,70,3,2311.4700000000003,0,2,2
CUST01455,Dormant,335,0,0.0,0,0,0
CUST01456,Loyal Customers,17,1,1158.71,1,7,0
CUST01457,Dormant,248,0,0.0,0,0,0
CUST01458,At-Risk,52,1,1462.88,0,1,0
CUST01459,Loyal Customers,68,3,1869.62,0,4,0
CUST01460,Loyal Customers,128,3,1836.58,0,4,0
CUST01461,Loyal Customers,107,2,1214.31,0,3,0
CUST01462,Loyal Customers,80,1,388.39,0,3,0
CUST01463,Dormant,356,0,0.0,0,1,0
CUST01464,Loyal Customers,42,2,1743.4,0,13,3
CUST01465,Loyal Customers,10,2,670.57,0,16,0
CUST01466,Loyal Customers,56,2,1494.87,0,2,1
CUST01467,Loyal Customers,89,2,649.13,0,5,0
CUST01468,Loyal Customers,166,1,1034.31,0,4,0
CUST01469,At-Risk,44,1,1313.43,0,0,1
CUST01470,Dormant,241,0,0.0,0,1,0
CUST01471,Loyal Customers,77,4,2450.75,0,8,0
CUST01472,Champions,0,4,2039.77,1,3,1
CUST01473,Loyal Customers,48,3,2475.68,0,5,1
CUST01474,Loyal Customers,61,2,959.29,2,8,0
CUST01475,At-Risk,114,1,650.36,0,0,0
CUST01476,At-Risk,127,1,370.67,0,0,0
CUST01477,Loyal Customers,55,3,1828.06,0,3,2
CUST01478,Loyal Customers,40,3,3159.76,0,10,0
CUST01479,Loyal Customers,42,4,1777.74,0,0,1
CUST01480,Dormant,347,0,0.0,0,3,0
CUST01481,Loyal Customers,122,2,1650.56,0,4,1
CUST01482,At-Risk,158,2,1073.55,0,1,1
CUST01483,Loyal Customers,7,2,783.94,0,5,0
CUST01484,At-Risk,111,1,568.21,0,1,0
CUST01485,Loyal Customers,69,3,2973.96,0,6,1
CUST01486,Loyal Customers,48,1,770.52,0,5,0
